thread_url,post_text
https://forum.singaporeexpats.com/./viewtopic.php?t=89568,"Quote 0 login to like this post Post by AnnaH86 » Thu, 02 Aug 2012 8:04 am Our tenancy has been terminated under Clause 4(i) of our Tenancy Agreement which states: ""Should the premises be sold to a new buyer or be affected by En-Bloc redevelopment, it shall be lawful for the Landlord to determine this tenancy by giving not less than TWO (2) months advance notice in writing to the Tenant and refund the security deposit (free from interest) without prejudice to any right of action of the Landlord in respect of any breach of this agreement by the Tenant."" So, this is why she is now trying to find excuses as to how she can claim our security deposit, including saying ""no one ever gets their full deposit back"" etc etc. HOWEVER, Clause 2(c) of our Tenancy Agreement states: ""....in the event of a sale of disposal of the said premises by the Landlord, the Tenant consents to the transfer of the security deposit to the new owner(s) of the said premises, and hereby agrees to release the Landlord from all obligations in respect of the security deposit."" As the apartment has been sold, surely Clause 2(c) comes into affect, given our tenancy is still viable until December. Unless she has sold our apartment as a vacant possession (which seems likely, given I had to ask her about 3 months in to put on the advertisement that it was actually tenanted until December) but having paid stamp tax, that seems in direct breach of our tenancy agreement which is for one year. As the apartment is tenanted, surely Clause 2(c) applies. We have gotten advice from a professional property law and TA expert and agent here in Singapore who we actually trust (expat family friend) but it looks like this one may end up in court. For a start, the Landlord won't give me the information which would determine who actually hold our security deposit legally. These clauses seem in conflict with each other, given the apartment has already been sold. Any advice for good property lawyers? I feel this one will end up at Small Claims."
https://forum.singaporeexpats.com/./viewtopic.php?t=89568,"Quote 0 login to like this post Post by JR8 » Thu, 02 Aug 2012 8:29 pm Nothing going right for me today on my PC (trying to do the Hotmail/Oulook upgrade!) but hope to be back later."
https://forum.singaporeexpats.com/./viewtopic.php?t=89568,"Quote 0 login to like this post Post by macaroonie » Thu, 02 Aug 2012 9:02 pm I hear you and feel for you. Stay very calm, extremely calm, only then can you deal with the difficulties in front of you. It really does sound as though your previous landlord is just finding a way to keep your deposit. Do you have an agent who you dealt with to get this apartment. Can you get them involved to help you? Is there a clause in your contract that says no deductions can be made from the deposit unless you are notified in writing and it has to be agreed with by you and the landlord? Most contracts have this and therefore it should prevent her from making any deductions from your deposit. I would certainly take this to the small claims tribunal or even get a good lawyer to help. I know it's a really tough time and i am sure you are losing sleep over it, but don't waste energy on stressing, use this energy to find a solution to get your deposit back and also to stay in this place (it is sold subject to tenancy so you don't have to move, they can't make you!)"
https://forum.singaporeexpats.com/./viewtopic.php?t=89544,"Anyone who has lived in/know of anyone at Southbank? Quote 0 login to like this post Post by yk2366 » Wed, 01 Aug 2012 1:52 am Anyone who has lived in/know of anyone whos resided at Southbank condo ? We're thinking of moving there. We're soon to be newlyweds with no childen. My fiance will work in the CBD. What's it like? Hows the area like? I tried to research but couldnt find any reviews on the condo itself. any replies would be appreciated! thank you"
https://forum.singaporeexpats.com/./viewtopic.php?t=89544,"Quote 0 login to like this post Post by wwww » Wed, 01 Aug 2012 11:00 am I have a friend who stays in the Lavender area too. He enjoys the fact that there are still some local markets and hawker centres while it is conveniently located between CBD and airport. However, I personally wouldnt stay there as I find it overpriced. You can find more reasonably priced condos with only a few minutes of additional commute. But then it all depends on your budget and preference."
https://forum.singaporeexpats.com/./viewtopic.php?t=89544,"Quote 0 login to like this post Post by yk2366 » Thu, 02 Aug 2012 3:46 am wwww wrote: I have a friend who stays in the Lavender area too. He enjoys the fact that there are still some local markets and hawker centres while it is conveniently located between CBD and airport. However, I personally wouldnt stay there as I find it overpriced. You can find more reasonably priced condos with only a few minutes of additional commute. But then it all depends on your budget and preference. thanks for you reply wwww. is 4500/month for 2 bedroom pricey than normal? we moved out to southbank because we thought CBD condo s were too expensive. where's a good area that we can find similar condos for cheaper? thank you"
https://forum.singaporeexpats.com/./viewtopic.php?t=89544,"Quote 0 login to like this post Post by wwww » Thu, 02 Aug 2012 11:04 am yk2366 wrote: wwww wrote: I have a friend who stays in the Lavender area too. He enjoys the fact that there are still some local markets and hawker centres while it is conveniently located between CBD and airport. However, I personally wouldnt stay there as I find it overpriced. You can find more reasonably priced condos with only a few minutes of additional commute. But then it all depends on your budget and preference. thanks for you reply wwww. is 4500/month for 2 bedroom pricey than normal? we moved out to southbank because we thought CBD condo s were too expensive. where's a good area that we can find similar condos for cheaper? thank you Well it depends on your expectations about facilities and commuting time. Where is your workplace? However, I personally would look at loocations such as Bedok, Kembangan and at the purple line between Boon Keng and Serangoon... like this you should be able to get a nice 3-bedroom condo for that price and still have a 30-min commute to the CBD. Cheers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"studio/one bedroom aparment on a budget Quote 0 login to like this post Post by Tinka33 » Fri, 13 Jul 2012 11:09 pm I am from Europe and recently I accepted a position at NUS. Pretty much I do not know anything about Singapore housing and I was wondering if I can find a studio/one bedroom apartment in Singapore with my 1800S$ budget. Can someone also give me estimation on the cost of utilities? I would really greatly appreciate any help/advice. I always wanted to live in Asia for a while but if I cannot afford to live by myself in Singapore I will think twice before making final decisions. Thanks!!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by JR8 » Sat, 14 Jul 2012 2:11 am Do some digging around and you'll find your questions are asked and answered on a weekly basis. For example... From the Staying, Living in Singapore sub-forum: http://forum.singaporeexpats.com/ftopic88729.html http://forum.singaporeexpats.com/ftopic88405.html http://forum.singaporeexpats.com/ftopic87338.html ... there are loads more, but that's for you to find. Also use the Search buttons, above right. And use the search function on this forum's property portal host site!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by Tinka33 » Sat, 14 Jul 2012 2:38 am Thanks for the information!!! I did use the search engine but perhaps I did not put the right key words in it – I did not get much useful information out. It is fascinating in a way – it seems to me that with a PhD I will not be able to live by myself. Only in Singapore hm? The price for the sea/nice clime seem to be exceptionally high. Does someone by any chance know if NUS provides some housing arrangements? Thanks once again!!!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by sundaymorningstaple » Sat, 14 Jul 2012 7:01 am Did you try ""housing"" on the NUS site? They usually have all that information for foreigners. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by AjitS » Wed, 25 Jul 2012 10:39 pm I doubt you will get a studio for that budget, not a condo anyway but you would get a decent share condo. All depends on what area you are after and what standard of place."
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by jonathanjessie » Thu, 26 Jul 2012 7:46 pm I'm also looking for a cheap studio.But with $1800 budget, I think you can find it. That's not cheap - but maybe to Europeans!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by JR8 » Thu, 26 Jul 2012 8:09 pm jonathanjessie wrote: I'm also looking for a cheap studio.But with $1800 budget, I think you can find it. That's not cheap - but maybe to Europeans! Go on then. Tell us where you're going to find a studio apartment for $1800."
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by sundaymorningstaple » Thu, 26 Jul 2012 8:13 pm Yeah, I wish you luck. You are definitely going to need it. Actually a miracle would probably be closer to it. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by macaroonie » Sun, 29 Jul 2012 9:05 pm SMS you are so sarcastic! But seriously, it is almost impossible to find such a place for such a price! It's early impossible to find something under $2.5K actually for a studio. Unfortunately it is very expensive to live in Singapore"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by sundaymorningstaple » Sun, 29 Jul 2012 9:17 pm Moi? SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89147,"Quote 0 login to like this post Post by nakatago » Sun, 29 Jul 2012 9:23 pm sundaymorningstaple wrote: Moi? No, the guy behind you. ""A quokka is what would happen if there was an anime about kangaroos."""
https://forum.singaporeexpats.com/./viewtopic.php?t=143378,"Australian International School Singapore Quote 5 login to like this post Post by Pal » Tue, 14 Sep 2021 10:00 am AIS has a long history of delivering a holistic, rounded education. What makes us truly unique is that we offer a southern hemisphere academic calendar through an Australian curriculum-based global education, combined with a focus on development of the individual as a whole. A proudly non-selective school, our attention to academic accomplishments as well as the person means every enthusiastic student is welcome. We believe that it is not only intellectual ability that determines an individual’s worth of contribution. Additionally, our focus on Academic Wellbeing means that we “know our students” which supports them in their ambition to be the best version of themselves. Our student-centered curriculum encompasses the very best teaching and learning methodology. With over 45 nationalities, we use our multicultural environment to deliver a comprehensive understanding and appreciation of international mindedness, supported by our emphasis on all students learning an additional language from Pre-nursery to Year 12, the Arts and physical education, for the development of the whole person. Our numerous programmes further ensure each child’s potential is realized. Ranging from Learning Support and English as an Additional Language (EAL) to our Positive Education programme, from our Orientation and Buddy System, to our Wellbeing Counsellors, each child’s needs are carefully assessed, and the right amount of assistance applied. Supporting the Academic Wellbeing of each student relies on understanding an individual’s learning requirements and defining a pathway to best support their learning journey. We do this through the use of an innovative Data Dashboard, with a Predicative Grades tool in upper Secondary which drives teaching and learning for tailored support and more importantly, timely intervention. In doing so, our academic results are well above world averages, with 27% of our students in 2020 achiving an Australian Tertiary Admissions Rank (ATAR) of 90+. Australian International School Singapore 1 Lorong Chuan Singapore 556818 Tel: +65 6517 0247 Website: www.ais.com.sg Email: admissions@ais.com.sg"
https://forum.singaporeexpats.com/./viewtopic.php?t=115222,"Stamford American International School Quote 2 login to like this post Post by Pal » Thu, 02 Feb 2017 10:34 pm Stamford American International Singapore offers an holistic education for students from 2 months to 18 years of age, being the first and only school in Singapore to offer Advanced Placement (AP), International Baccalaureate Diploma Programme (IB DP) and Business and Technical Education Council (BTEC) Diploma curricula, together with a US-accredited High School Diploma. American Standards As one of the leading US-centric schools, Stamford American International School offers a challenging American Curriculum that follows the American Education Reaches Out (AERO), Common Core and Next Generation Science Standards (NGSS) combined with the International Baccalaureate (IB) Programme from 18 months to 18 years old. From 18 months, Stamford students begin their learning journey through the use of Teaching Strategies Gold Tracking which is aligned to the USA Head Start Early Learning Outcomes Framework. This provides essential developmentally appropriate standards for guided learning of young children. Stamford American offers the IB Primary Years Program (PYP), the IB Middle Years Program (MYP) and the IB Diploma Program (DP). IB World Schools share a common philosophy— a commitment to high quality, challenging, international education that Stamford American believes is important for our students. The IB PYP is a course of study designed to meet the educational requirements of students between the ages of 3 and 12 years, and focuses on the development of the whole child as an inquirer, both in the classroom and in the world outside. The PYP encourages international-mindedness and a positive attitude to learning by engaging students in inquiries and developing their awareness of the process of learning so that they become lifelong learners. It reflects real life by encouraging learning beyond traditional subjects with meaningful, in-depth inquiries into real issues and emphasizes, through the learner profile, the development of the whole student physically, intellectually, emotionally and ethically. The IB MYP is a course of study designed to meet the educational requirements of students between the ages of 11 and 16 years. The MYP provides a philosophical framework with a holistic approach to education and a rigorous framework for assessment. The MYP aims to educate the whole person and to show the impact of each individual on the world around them. The MYP fosters intercultural awareness and the importance of communication. Its goal is to constantly place learning within a context, and to make explicit the relationship between various disciplines. Multiple graduating pathways Offering flexibility and unparalleled choice, students can choose to graduate with a US accredited Stamford High School Diploma alongside the opportunity to pursue the IB Diploma, AP International Diploma or BTEC Diploma that is aligned closely to their ambitions and future university or career plans. Stamford American recognizes the need to support students’ choices beyond school and hence, carry out pre-university testing from Grade 8 (age 14 yrs) onwards. Stamford American is also one of the few schools in Singapore with onsite SAT and ACT test centers, offering college preparatory tests for secondary students from Grade 10. It also has a dedicated Academic and College Counseling Team that is tuned in to the requirements of universities all over the world. International mindedness through culture and language Globalism lies at the very heart of the school and we are an inclusive school, home to 75 different nationalities where every student is treated as a unique individual and is given the direction, counsel and support to discover her or his own potential for greatness. Being multilingual is a key element of global citizenship. This stands behind the development of Stamford American’s World Language Program which offers three of the world’s most spoken languages – English, Mandarin and Spanish. There are daily and bilingual options in Mandarin or Spanish, as well as an English as an Additional Language (EAL) program, supported by dedicated EAL experts. Two stunning campuses, centrally located Located centrally to major expatriate areas and 10 minutes from Orchard, both Stamford American campuses offer world-class facilities which need to be seen to be believed. Combined, they offer 4 swimming pools, 3 sports arenas, a 500-seat professional theatre, tennis courts, rock climbing walls, a Golf Academy, cutting edge technology and plenty of outdoor spaces. Providing personalized education Every family has different needs and a different set of circumstances. The admissions experience at Stamford American is personalized with three different opportunities: a personalized virtual tour of our campus and its facilities; a comprehensive on-to-one overview of the Stamford American curriculum with our Admissions Manager; a pre-enrolment discovery session. Due to COVID restrictions, access to the school campus is currently limited, but we invite prospective families to make a prior appointment with one of our Admissions Managers. We also hold regular virtual open houses and online seminars for you to learn more about Stamford American. For more information please contact us: admissions@sais.edu.sg www.sais.edu.sg +65 6653 2949"
https://forum.singaporeexpats.com/./viewtopic.php?t=115222,"Re: Stamford American International School Quote 1 login to like this post Post by Pal » Fri, 13 Dec 2019 12:14 pm SAIS International School . Singapore Expats Home | Classifieds | Condo | Forum | Property"
https://forum.singaporeexpats.com/./viewtopic.php?t=56258,"Sticky Thread Advertisement Post by joop » Wed, 07 Jan 2009 3:28 pm Sticky Thread gives you access to a direct channel to your most potential customers. Choose from relevant categories to have your stickies in. Advertising rates are S$450 for a 6 months exposure and S$850 for a one year exposure. Contact us at enquiry@singaporeexpats.com today! Attachments"
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Moving to Singapore - Where to live with a young family? Quote 0 login to like this post Post by ibrough » Wed, 11 Jul 2012 2:47 pm Hi all, I am going to be moving to Singapore in September with my wife and 18 month old son. Im going to be working in Johor Bahru in Malaysia so will need to commute by car every day but would like to make sure that we live in an area that is family friendly and has plenty of things to keep my wife and son entertained. Can anybody suggest any ideal areas are apartment blocks? It would also be great to get an idea about what there is to do at weekends that would be toddler friendly? Many thanks, Ian"
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by cw1483 » Wed, 11 Jul 2012 3:27 pm Woodlands is close to JB, but my question is why don't you just live in Malaysia if you work in Malaysia. If your work visa is for Malaysia, how do you plan to get visa for Singapore (I just assumed you are not Singapore citizen or PR or otherwise you'd probably know where best to live)."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by sundaymorningstaple » Wed, 11 Jul 2012 3:42 pm Unless your wife is a Singaporean, you aren't going to be able to live in Singapore at all as you need a residency visa of some sort to be able to rent housing here. Unless you are on a LTVP to a Singaporean Spouse OR you are working for a Singapore company who is sending you to JB to work, I'd like to know how you plan on accomplishing that. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by ibrough » Wed, 11 Jul 2012 8:00 pm Im not too sure on the details but this has all been sorted through my companies HR team."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by zzm9980 » Wed, 11 Jul 2012 8:41 pm ibrough wrote: Im not too sure on the details but this has all been sorted through my companies HR team. Is it a Singapore based company paying you (and reporting your earnings) in Singapore? If not, then it might be illegal what you're doing. Don't trust a local company to have your best interests at heart."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by ibrough » Wed, 11 Jul 2012 10:11 pm Thanks for the warning but its a global company so its all above board as we have other expats doing the same thing. Im keen to understand more about the family side of things like wheres best to be based and what is there to do at weekends to keep a toddler occupied? Thanks."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by x9200 » Wed, 11 Jul 2012 10:22 pm ibrough wrote: Thanks for the warning but its a global company so its all above board as we have other expats doing the same thing. Im keen to understand more about the family side of things like wheres best to be based and what is there to do at weekends to keep a toddler occupied? Thanks. Maybe you could start by browsing this sub-forum: http://forum.singaporeexpats.com/forum47.html Some topics of potential interest: http://forum.singaporeexpats.com/ftopic70165.html http://forum.singaporeexpats.com/ftopic83905.html Where best to be based depends on your situation and this one appears not clear even for yourself so hard to suggest anything."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by sundaymorningstaple » Wed, 11 Jul 2012 11:01 pm Your global company wouldn't be the first one to fall foul of the government over work permit issues. And just because other employees are doing it doesn't make it legal. The numbers of illegal workers and illegal setups here would boggle the mind. Just remember, forewarned is forearmed. We wouldn't be raising alarm bells if it sounded like something that was feasible. Hopefully, you are just in the dark of all the facts and that's probably why it's setting off alarm bells. I'm assuming you are going to be working for an local company with an office in JB and you will be on ""temporary"" assignment there. SOME PEOPLE TRY TO TURN BACK THEIR ODOMETERS. NOT ME. I WANT PEOPLE TO KNOW WHY I LOOK THIS WAY. I'VE TRAVELED A LONG WAY, AND SOME OF THE ROADS WEREN'T PAVED. ~ Will Rogers"
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by zzm9980 » Thu, 12 Jul 2012 8:57 am And anyway, to answer the original question. Live as close to the Woodlands area as possible for your commute."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by the lynx » Thu, 12 Jul 2012 9:01 am If you are working closer to Tuas area and have a car (and dread the insane jam on Woodlands-JB Causeway bridge), stay at Skudai area and take the Second Link. May be slightly more expensive in toll charges but it is quicker."
https://forum.singaporeexpats.com/./viewtopic.php?t=89089,"Quote 0 login to like this post Post by davidcf » Tue, 17 Jul 2012 5:54 pm East side is pretty nice."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Buying Property Quote 0 login to like this post Post by skipper » Mon, 09 Jul 2012 12:20 pm We're on local terms and have been renting for the past 5 years. We've decided to buy our own condo next year after our lease expires so we won't be wasting our rent. In the meantime, we've been viewing units every now and then. We saw a place the stood out that was being offered much higher than the last transacted price late last year (but in line with similar properties in the development being advertised today). As we liked the place despite us still having a lease, we made an offer. After much discussions, we're fairly close and even though they came off $80K from their selling price, the psf price will still be higher than the last caveat/transaction. We're inclined to come to an agreement but we know that the market may soften when new condos come up in the next 2 years. We can wait and continue to lease but that unit may no longer be available and we may also need to move out (as our current landlord is also selling his place). We've moved once and it was a pain in the arse! If we stay here for another 10 years or so, should we be concerned with how the real estate market will move in the next few years?"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by JR8 » Mon, 09 Jul 2012 5:40 pm We were looking to buy a place in 2009 but our agent (a relative) suggested we wait as the governments cooling measures were going to bring prices down. Except they didn't. I think that for the vast majority of people trying to time the market is a mugs game."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by skipper » Mon, 09 Jul 2012 10:28 pm JR8 wrote: We were looking to buy a place in 2009 but our agent (a relative) suggested we wait as the governments cooling measures were going to bring prices down. Except they didn't. I think that for the vast majority of people trying to time the market is a mugs game. Which means we should just do it... Are you still looking to buy a place or you already went against your relative's suggestion?"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by JR8 » Mon, 09 Jul 2012 10:59 pm skipper wrote: Which means we should just do it... Are you still looking to buy a place or you already went against your relative's suggestion? It's just my opinion. For example I have a friend who lived in London Zone2. Sold his place in c.2002 because he thought prices would drop significantly. He then rented until 2010 when he finally accepted that prices were not going to drop, (in fact they probably had the strongest bull-run in history). He then bought again in outer London in 2010, and prices have since dropped. Almost perfectly counter-cyclical! And this guy is an investment banker so should know what the economy is doing. There are only two people I know who timed the property cycle correctly (in the UK) and they're both portfolio landlords with 30+ years experience. That's why I say for most it is a mugs game. Yes, we're still looking to buy. It is in fact my wife's project (I'm already fully laden ). When our relative suggested wait I was highly dubious, just as I was in my previous post to you. But as you will know in Asia they listen to their kith and kin family before anyone else so here we are now probably 20% out of the money I think it is also complicated because of the nature of the SGn property market. I wouldn't call it rigged, but one entity just happens to own everything and control building on it and immigration. You have to wonder how much capacity there is for prices ever being allowed to fall."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by teck21 » Tue, 10 Jul 2012 10:40 am JR8 wrote: I think it is also complicated because of the nature of the SGn property market. I wouldn't call it rigged, but one entity just happens to own everything and control building on it and immigration. You have to wonder how much capacity there is for prices ever being allowed to fall. I think the government really wishes that were true! Any government for that matter. Quick look at the property values over the past 20 years will reveal how much and how quickly Singapore property values have fallen at times. And stayed that way for years sometimes. Boom and bust, feast and famine. That's just the way it is. Reversion to the mean is the only certainty apart from death and taxes. Interesting to read a week or so ago how residential rental yields in Singapore are now at their lowest level since 2000, even lower than the absolutely depressed markets of 2003-2006."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by Girl_Next_Door » Tue, 10 Jul 2012 1:09 pm Let me share some of my experiences... I have been renting for a few years and this year, my husband & I decided to buy a place. We did what we deemed to be a suitable amount of homework, check the caveats lodged, monitor the property prices for the areas that we are interested, compare the prices around and viewed quite a number of properties. Here are our experiences (some relevant to the OP queries, some are more for sharing purposes)... - We started with an agent (no formal agreement signed) who arranged viewing in properties that we are interested. We made a few offers (some below the asking price, some at the asking price) and they are all rejected. We suspect its because the agent representing the seller is not interested to share the commission (yes, I know this is wrong but that is how it appears). - Newly TOP properties usually have a list of units for sale. You can get one of the agents who is ""camping"" permanently in the development to share that list with you. You would be able see all the units for sale, the size, the rental that goes with the unit, and some comments from the agent on whether the seller is genuine or not. - We noticed some agents advertised the ""marketing price"" (especially newly TOP properties) at a slightly lower price, to ""lure"" buyers, sometimes into a ""bidding war"". Personally, we had very bad experiences for newly TOP properties. We felt that the agents are collabrating to push the property prices higher (our basis is on similar properties in the neighbourhood). In the end, we give up the property (after several rejected offers against the asking price/above the asking price) because we do not want to be involved in the ""bidding war"". Fortunately, we managed to find another unit (FH and bigger) at a price lower than the units that we were previously interested in (99 LH and smaller). The completion documentation is over and I have recently checked the caveats lodged against our newly owned property. We are quite happy with the price we paid, i.e. it is within a reasonable range of the recently caveats lodged. Try to avoid ""popular"" properties if you want to avoid a potential ""bidding war"". Keep your eyes open and check the property sites very regularly. The property we purchased was newly listed and we made the offer to our property on the same day we viewed it. If a property has been in the market for a long time, there is a high probability that the seller is unrealistic (and you don't want to be the sucker who overpay the unrealistic price). Singapore property price is unpredictable. If you have plans to stay here for a long time, go ahead and buy a place as it is not going to be possible to ""predict"" the right timing. Just make sure that you do not end up paying excessively for something that is not really worth that amount of money."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by JR8 » Tue, 10 Jul 2012 6:44 pm teck21 wrote: I think the government really wishes that were true! Any government for that matter. But the govt do control the building land, and they strategically release and withhold sales of it to developers at times. I can't think of many (or any other) countries that can or do do that. I'll leave it at that. Quick look at the property values over the past 20 years will reveal how much and how quickly Singapore property values have fallen at times. And stayed that way for years sometimes. Even the best controlled system cannot predict tail risks like the Asian Fin Crisis, or indeed the current one. Construction and government legislation have longer lead times than the events that require them. And you can't take swathes of housing out of use during a downturn. Boom and bust, feast and famine. That's just the way it is. Ah but, at least in the UK Gordon Brown eradicated boom and bust (""Their will be no more boom and bust"") er, didn't he? Reversion to the mean is the only certainty apart from death and taxes. But the mean always moves Interesting to read a week or so ago how residential rental yields in Singapore are now at their lowest level since 2000, even lower than the absolutely depressed markets of 2003-2006. The yield is probably one for another separate topic. I was interested in your term 'depressed' for the 03/06 market. I'd have called it flat-lining myself. But horses for courses eh?"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by kensue » Wed, 11 Jul 2012 10:46 am I had met with the same problems as you did when I am looking for my own apartment after renting a unit for the last 3 years. I do not want to relocate out of the the meyer road area. I tried to look for various units in the area but could not get any with the budget that we are looking at. Finally we gave up and went to take a look at Katong and found a cheaper unit and FH unit for much lesser price. No one can accurately predict when is the best time to buy but just look for bargains at an affordable price. It took me several months before I finally found an apartment to call my home."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by skipper » Wed, 11 Jul 2012 2:08 pm We also thought that the area where we're currently staying was already ideal. But alas, the units there were out of our budget or much smaller. So we looked further out and found this much bigger unit within our budget. We don't mind the distance -- 7.2 km away and 12 mins by car (and we have one) from our current place according to a certain mapping website. We may finalize this weekend, unless the seller no longer budges and thinks he can get better offers from others. He should know that I'm effectively offering a premium for his unit as it was recently renovated (and the aircon units are new). Anyway, thanks for all the replies!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by skipper » Thu, 12 Jul 2012 10:50 pm We finally came to an agreement with the seller but now we plan to bring in an agent into the picture to help out in the completion process. We negotiated the price directly with the seller and it is clear to the agent that he will not get a commission from the seller. However, we will pay him some consultation fee for his services: looking at the seller's OTP as well as a short term tenancy agreement with the seller (they will stay until we can move in by Feb) as well accompanying us on the OTP signing this weekend and the subsequent meeting with the lawyers. We know we could do these things ourselves (and we probably should like other buyers) but we feel ""safer"" with a ""professional"" assisting us. What can be a reasonable fee for this?"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by bluenose » Fri, 13 Jul 2012 8:14 am We bought in Queenstown, nice condo , nice area, ideal for services and we got a decent price for Singapore....and we paid the agent....NOTHING! The seller paid the agent!"
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by skipper » Fri, 13 Jul 2012 10:46 am bluenose wrote: We bought in Queenstown, nice condo , nice area, ideal for services and we got a decent price for Singapore....and we paid the agent....NOTHING! The seller paid the agent! If it was a straightforward sale, we don't need to pay the agent. We found the unit and negotiated directly. However, that agent helped us look for a place when we arrived and when we moved to our current place. Of course, he got paid for his troubles through commissions from our landlords. He was aware that we will be buying our own place after our current lease expires and has offered to help us look. Even then, there is no obligation from us to engage him. But as this sale will involve a short-term tenancy, then we thought of working with him. Again, we can just work this out ourselves and just refer on our tenancy agreements. Anyway, we just want to do this with decency -- or maybe, we're just being naive..."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by revhappy » Sat, 14 Jul 2012 11:00 pm I think instead of trying to time the market, try to pick bargains so that even if the market falls your own property falls a lot lesser. I know it is easier said than done, but then same case with timing the market."
https://forum.singaporeexpats.com/./viewtopic.php?t=89035,"Quote 0 login to like this post Post by davidcf » Tue, 17 Jul 2012 5:53 pm Just be careful with property agents.."
https://forum.singaporeexpats.com/./viewtopic.php?t=89199,"Just arrived in Singapore: where to live? Quote 0 login to like this post Post by JamesOb » Mon, 16 Jul 2012 10:27 pm Dear all, We just arrived in Singapore will be staying for about 4 years. We have a 14 year old daughter who will be going to Overseas Family School and my wife works close to Raffles Hotel. We were hoping to live on the Red Line, possibly around Novena. Our main reason for staying so close to town is that my wife wants to have access to both work and the school. And since we're only here for a few years, we want to spend as much time as possible at home and as little time as possible commuting. In other words, it's worth it for us to spend a little more and have a more central location. Any hints? All comments or suggestions are welcome! Thank you in advance, -J."
https://forum.singaporeexpats.com/./viewtopic.php?t=89199,"Quote 0 login to like this post Post by JR8 » Mon, 16 Jul 2012 10:48 pm What is the unit size and budget you have in mind? HDB or condo ?"
